P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
,,,,,,,,,,,3B,Rafael Devers (10576643),Rafael Devers,10576643,3B,3900,BOS@OAK 04/21/2018 09:05PM ET,BOS,9.06
,,,,,,,,,,,3B,Christian Villanueva (10576651),Christian Villanueva,10576651,3B,3800,SD@ARI 04/21/2018 08:10PM ET,SD,10.24
,,,,,,,,,,,3B,Jake Lamb (10576654),Jake Lamb,10576654,3B,3800,SD@ARI 04/21/2018 08:10PM ET,ARI,8.75
,,,,,,,,,,,SS,Addison Russell (10576653),Addison Russell,10576653,SS,3800,CHC@COL 04/21/2018 08:10PM ET,CHC,5.71
,,,,,,,,,,,1B,Albert Pujols (10576650),Albert Pujols,10576650,1B,3800,SF@LAA 04/21/2018 09:07PM ET,LAA,7
,,,,,,,,,,,2B,Jed Lowrie (10576638),Jed Lowrie,10576638,2B,3800,BOS@OAK 04/21/2018 09:05PM ET,OAK,11.6
,,,,,,,,,,,2B/SS,Eduardo Nunez (10576648),Eduardo Nunez,10576648,2B/SS,3800,BOS@OAK 04/21/2018 09:05PM ET,BOS,7.75
,,,,,,,,,,,OF,Jose Pirela (10576658),Jose Pirela,10576658,OF,3700,SD@ARI 04/21/2018 08:10PM ET,SD,7.62
,,,,,,,,,,,2B,Yoan Moncada (10576652),Yoan Moncada,10576652,2B,3700,HOU@CWS 04/21/2018 07:10PM ET,CWS,9.44
,,,,,,,,,,,C,Brian McCann (10576657),Brian McCann,10576657,C,3700,HOU@CWS 04/21/2018 07:10PM ET,HOU,7.77
,,,,,,,,,,,3B,Matt Davidson (10576660),Matt Davidson,10576660,3B,3700,HOU@CWS 04/21/2018 07:10PM ET,CWS,9.71
,,,,,,,,,,,1B/OF,Joey Gallo (10576646),Joey Gallo,10576646,1B/OF,3700,SEA@TEX 04/21/2018 08:05PM ET,TEX,7.67
,,,,,,,,,,,SS,Jean Segura (10576659),Jean Segura,10576659,SS,3700,SEA@TEX 04/21/2018 08:05PM ET,SEA,8.78
,,,,,,,,,,,OF,Matt Kemp (10576656),Matt Kemp,10576656,OF,3700,WAS@LAD 04/21/2018 09:10PM ET,LAD,7.06
,,,,,,,,,,,OF,Hunter Renfroe (10576661),Hunter Renfroe,10576661,OF,3600,SD@ARI 04/21/2018 08:10PM ET,SD,6.18
,,,,,,,,,,,C,Evan Gattis (10576655),Evan Gattis,10576655,C,3600,HOU@CWS 04/21/2018 07:10PM ET,HOU,4.68
,,,,,,,,,,,3B,Kyle Seager (10576664),Kyle Seager,10576664,3B,3600,SEA@TEX 04/21/2018 08:05PM ET,SEA,6.89
,,,,,,,,,,,2B,Starlin Castro (10576662),Starlin Castro,10576662,2B,3600,MIA@MIL 04/21/2018 07:10PM ET,MIA,6.42
,,,,,,,,,,,SS,Andrelton Simmons (10576663),Andrelton Simmons,10576663,SS,3600,SF@LAA 04/21/2018 09:07PM ET,LAA,7.65
,,,,,,,,,,,1B,Brandon Belt (10576666),Brandon Belt,10576666,1B,3600,SF@LAA 04/21/2018 09:07PM ET,SF,7.4
,,,,,,,,,,,2B/SS,Ketel Marte (10576670),Ketel Marte,10576670,2B/SS,3500,SD@ARI 04/21/2018 08:10PM ET,ARI,6.16
,,,,,,,,,,,C,Chris Iannetta (10576668),Chris Iannetta,10576668,C,3500,CHC@COL 04/21/2018 08:10PM ET,COL,6.62
,,,,,,,,,,,2B,Jonathan Villar (10576672),Jonathan Villar,10576672,2B,3500,MIA@MIL 04/21/2018 07:10PM ET,MIL,5.47
,,,,,,,,,,,OF,Chris Taylor (10576665),Chris Taylor,10576665,OF,3500,WAS@LAD 04/21/2018 09:10PM ET,LAD,7.83
,,,,,,,,,,,OF,Andrew McCutchen (10576669),Andrew McCutchen,10576669,OF,3500,SF@LAA 04/21/2018 09:07PM ET,SF,7.68
,,,,,,,,,,,1B/3B,Luis Valbuena (10576682),Luis Valbuena,10576682,1B/3B,3500,SF@LAA 04/21/2018 09:07PM ET,LAA,5.8
,,,,,,,,,,,OF,Franchy Cordero (10576677),Franchy Cordero,10576677,OF,3400,SD@ARI 04/21/2018 08:10PM ET,SD,8.22
,,,,,,,,,,,OF,Steven Souza Jr. (10576678),Steven Souza Jr.,10576678,OF,3400,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,3B/OF,Jose Bautista (10576673),Jose Bautista,10576673,3B/OF,3400,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,OF,Ronald Acuna Jr. (10576681),Ronald Acuna Jr.,10576681,OF,3400,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,1B,Adrian Gonzalez (10576686),Adrian Gonzalez,10576686,1B,3400,NYM@ATL 04/21/2018 07:10PM ET,NYM,6.47
,,,,,,,,,,,OF,Shin-soo Choo (10576679),Shin-soo Choo,10576679,OF,3400,SEA@TEX 04/21/2018 08:05PM ET,TEX,8.35
,,,,,,,,,,,C,J.T. Realmuto (10576667),J.T. Realmuto,10576667,C,3400,MIA@MIL 04/21/2018 07:10PM ET,MIA,10
,,,,,,,,,,,2B/OF,Howie Kendrick (10576675),Howie Kendrick,10576675,2B/OF,3400,WAS@LAD 04/21/2018 09:10PM ET,WAS,6.76
,,,,,,,,,,,OF,Jackie Bradley Jr. (10576680),Jackie Bradley Jr.,10576680,OF,3400,BOS@OAK 04/21/2018 09:05PM ET,BOS,7.53
,,,,,,,,,,,OF,Yasmany Tomas (10576689),Yasmany Tomas,10576689,OF,3300,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,OF,Ender Inciarte (10576685),Ender Inciarte,10576685,OF,3300,NYM@ATL 04/21/2018 07:10PM ET,ATL,7.11
,,,,,,,,,,,2B/3B,Wilmer Flores (10576687),Wilmer Flores,10576687,2B/3B,3300,NYM@ATL 04/21/2018 07:10PM ET,NYM,4.12
,,,,,,,,,,,SS,Elvis Andrus (10576690),Elvis Andrus,10576690,SS,3300,SEA@TEX 04/21/2018 08:05PM ET,TEX,8.07
,,,,,,,,,,,3B,Adrian Beltre (10576691),Adrian Beltre,10576691,3B,3300,SEA@TEX 04/21/2018 08:05PM ET,TEX,6.1
,,,,,,,,,,,3B,Brian Anderson (10576692),Brian Anderson,10576692,3B,3300,MIA@MIL 04/21/2018 07:10PM ET,MIA,6.90
,,,,,,,,,,,C,Yasmani Grandal (10576684),Yasmani Grandal,10576684,C,3300,WAS@LAD 04/21/2018 09:10PM ET,LAD,10.2
,,,,,,,,,,,1B,Mitch Moreland (10576701),Mitch Moreland,10576701,1B,3300,BOS@OAK 04/21/2018 09:05PM ET,BOS,7.27
,,,,,,,,,,,2B/OF,Chris Owings (10576697),Chris Owings,10576697,2B/OF,3200,SD@ARI 04/21/2018 08:10PM ET,ARI,5.88
,,,,,,,,,,,SS,Freddy Galvis (10576700),Freddy Galvis,10576700,SS,3200,SD@ARI 04/21/2018 08:10PM ET,SD,5.76
,,,,,,,,,,,OF,Nicky Delmonico (10576699),Nicky Delmonico,10576699,OF,3200,HOU@CWS 04/21/2018 07:10PM ET,CWS,5.53
,,,,,,,,,,,3B,Yolmer Sanchez (10576713),Yolmer Sanchez,10576713,3B,3200,HOU@CWS 04/21/2018 07:10PM ET,CWS,6.5
,,,,,,,,,,,OF,Nomar Mazara (10576694),Nomar Mazara,10576694,OF,3200,SEA@TEX 04/21/2018 08:05PM ET,TEX,6.2
,,,,,,,,,,,C,Mike Zunino (10576702),Mike Zunino,10576702,C,3200,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,OF,Gerardo Parra (10576705),Gerardo Parra,10576705,OF,3200,CHC@COL 04/21/2018 08:10PM ET,COL,4.6
,,,,,,,,,,,2B/OF,Hernan Perez (10576703),Hernan Perez,10576703,2B/OF,3200,MIA@MIL 04/21/2018 07:10PM ET,MIL,3.59
,,,,,,,,,,,OF,Brian Goodwin (10576695),Brian Goodwin,10576695,OF,3200,WAS@LAD 04/21/2018 09:10PM ET,WAS,5.31
,,,,,,,,,,,2B,Joe Panik (10576693),Joe Panik,10576693,2B,3200,SF@LAA 04/21/2018 09:07PM ET,SF,7.06
,,,,,,,,,,,1B,Jefry Marte (10576696),Jefry Marte,10576696,1B,3200,SF@LAA 04/21/2018 09:07PM ET,LAA,5.07
,,,,,,,,,,,SS,Dansby Swanson (10576709),Dansby Swanson,10576709,SS,3100,NYM@ATL 04/21/2018 07:10PM ET,ATL,9.44
,,,,,,,,,,,OF,Nick Markakis (10576711),Nick Markakis,10576711,OF,3100,NYM@ATL 04/21/2018 07:10PM ET,ATL,8.21
,,,,,,,,,,,OF,Brandon Nimmo (10576714),Brandon Nimmo,10576714,OF,3100,NYM@ATL 04/21/2018 07:10PM ET,NYM,6.23
,,,,,,,,,,,C,Welington Castillo (10576712),Welington Castillo,10576712,C,3100,HOU@CWS 04/21/2018 07:10PM ET,CWS,5.75
,,,,,,,,,,,1B/OF,Marwin Gonzalez (10576717),Marwin Gonzalez,10576717,1B/OF,3100,HOU@CWS 04/21/2018 07:10PM ET,HOU,4.65
,,,,,,,,,,,1B,Daniel Vogelbach (10576723),Daniel Vogelbach,10576723,1B,3100,SEA@TEX 04/21/2018 08:05PM ET,SEA,5.21
,,,,,,,,,,,1B,Jesus Aguilar (10576715),Jesus Aguilar,10576715,1B,3100,MIA@MIL 04/21/2018 07:10PM ET,MIL,4.5
,,,,,,,,,,,C,Manny Pina (10576716),Manny Pina,10576716,C,3100,MIA@MIL 04/21/2018 07:10PM ET,MIL,5.2
,,,,,,,,,,,1B,Justin Bour (10576719),Justin Bour,10576719,1B,3100,MIA@MIL 04/21/2018 07:10PM ET,MIA,6.42
,,,,,,,,,,,OF,Domingo Santana (10576722),Domingo Santana,10576722,OF,3100,MIA@MIL 04/21/2018 07:10PM ET,MIL,4.32
,,,,,,,,,,,1B/2B,Kike Hernandez (10576706),Kike Hernandez,10576706,1B/2B,3100,WAS@LAD 04/21/2018 09:10PM ET,LAD,4.94
,,,,,,,,,,,3B,Evan Longoria (10576720),Evan Longoria,10576720,3B,3100,SF@LAA 04/21/2018 09:07PM ET,SF,6.65
,,,,,,,,,,,OF,Kole Calhoun (10576721),Kole Calhoun,10576721,OF,3100,SF@LAA 04/21/2018 09:07PM ET,LAA,5.58
,,,,,,,,,,,OF,Matt Joyce (10576708),Matt Joyce,10576708,OF,3100,BOS@OAK 04/21/2018 09:05PM ET,OAK,6.25
,,,,,,,,,,,SS,Marcus Semien (10576710),Marcus Semien,10576710,SS,3100,BOS@OAK 04/21/2018 09:05PM ET,OAK,7.55
,,,,,,,,,,,3B/OF,Cory Spangenberg (10576737),Cory Spangenberg,10576737,3B/OF,3000,SD@ARI 04/21/2018 08:10PM ET,SD,4.28
,,,,,,,,,,,2B/3B,Daniel Descalso (10576754),Daniel Descalso,10576754,2B/3B,3000,SD@ARI 04/21/2018 08:10PM ET,ARI,4.39
,,,,,,,,,,,OF,Cesar Puello (10576760),Cesar Puello,10576760,OF,3000,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,2B,Luis Urias (10576761),Luis Urias,10576761,2B,3000,SD@ARI 04/21/2018 08:10PM ET,SD,0
,,,,,,,,,,,SS,Amed Rosario (10576746),Amed Rosario,10576746,SS,3000,NYM@ATL 04/21/2018 07:10PM ET,NYM,5.78
,,,,,,,,,,,1B,Dominic Smith (10576748),Dominic Smith,10576748,1B,3000,NYM@ATL 04/21/2018 07:10PM ET,NYM,0
,,,,,,,,,,,C,Kurt Suzuki (10576757),Kurt Suzuki,10576757,C,3000,NYM@ATL 04/21/2018 07:10PM ET,ATL,8.07
,,,,,,,,,,,OF,Avisail Garcia (10576724),Avisail Garcia,10576724,OF,3000,HOU@CWS 04/21/2018 07:10PM ET,CWS,5
,,,,,,,,,,,C,Max Stassi (10576747),Max Stassi,10576747,C,3000,HOU@CWS 04/21/2018 07:10PM ET,HOU,7.18
,,,,,,,,,,,OF,Delino DeShields (10576736),Delino DeShields,10576736,OF,3000,SEA@TEX 04/21/2018 08:05PM ET,TEX,3.5
,,,,,,,,,,,2B,Rougned Odor (10576743),Rougned Odor,10576743,2B,3000,SEA@TEX 04/21/2018 08:05PM ET,TEX,4.46
,,,,,,,,,,,2B/OF,Willie Calhoun (10576744),Willie Calhoun,10576744,2B/OF,3000,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,1B,Ryon Healy (10576750),Ryon Healy,10576750,1B,3000,SEA@TEX 04/21/2018 08:05PM ET,SEA,3.33
,,,,,,,,,,,OF,Ben Gamel (10576751),Ben Gamel,10576751,OF,3000,SEA@TEX 04/21/2018 08:05PM ET,SEA,3
,,,,,,,,,,,OF,David Dahl (10576756),David Dahl,10576756,OF,3000,CHC@COL 04/21/2018 08:10PM ET,COL,0
,,,,,,,,,,,1B,Ryan McMahon (10576758),Ryan McMahon,10576758,1B,3000,CHC@COL 04/21/2018 08:10PM ET,COL,2
,,,,,,,,,,,OF,Jason Heyward (10576759),Jason Heyward,10576759,OF,3000,CHC@COL 04/21/2018 08:10PM ET,CHC,7.47
,,,,,,,,,,,OF,Albert Almora Jr. (10576762),Albert Almora Jr.,10576762,OF,3000,CHC@COL 04/21/2018 08:10PM ET,CHC,6.93
,,,,,,,,,,,OF,Keon Broxton (10576749),Keon Broxton,10576749,OF,3000,MIA@MIL 04/21/2018 07:10PM ET,MIL,0
,,,,,,,,,,,SS,Orlando Arcia (10576752),Orlando Arcia,10576752,SS,3000,MIA@MIL 04/21/2018 07:10PM ET,MIL,4.65
,,,,,,,,,,,2B/C,Austin Barnes (10576726),Austin Barnes,10576726,C/2B,3000,WAS@LAD 04/21/2018 09:10PM ET,LAD,2.5
,,,,,,,,,,,OF,Joc Pederson (10576728),Joc Pederson,10576728,OF,3000,WAS@LAD 04/21/2018 09:10PM ET,LAD,3.6
,,,,,,,,,,,1B,Matt Adams (10576730),Matt Adams,10576730,1B,3000,WAS@LAD 04/21/2018 09:10PM ET,WAS,4.71
,,,,,,,,,,,2B/3B,Logan Forsythe (10576731),Logan Forsythe,10576731,2B/3B,3000,WAS@LAD 04/21/2018 09:10PM ET,LAD,4.42
,,,,,,,,,,,OF,Michael A. Taylor (10576735),Michael A. Taylor,10576735,OF,3000,WAS@LAD 04/21/2018 09:10PM ET,WAS,5.8
,,,,,,,,,,,1B/3B,Mark Reynolds (10576741),Mark Reynolds,10576741,1B/3B,3000,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,OF,Victor Robles (10576753),Victor Robles,10576753,OF,3000,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,OF,Stephen Piscotty (10576725),Stephen Piscotty,10576725,OF,3000,BOS@OAK 04/21/2018 09:05PM ET,OAK,6.79
,,,,,,,,,,,C,Jonathan Lucroy (10576729),Jonathan Lucroy,10576729,C,3000,BOS@OAK 04/21/2018 09:05PM ET,OAK,5.56
,,,,,,,,,,,2B/SS,Chad Pinder (10576733),Chad Pinder,10576733,2B/SS,3000,BOS@OAK 04/21/2018 09:05PM ET,OAK,5.71
,,,,,,,,,,,C,Christian Vazquez (10576739),Christian Vazquez,10576739,C,3000,BOS@OAK 04/21/2018 09:05PM ET,BOS,4.36
,,,,,,,,,,,2B,Dustin Pedroia (10576740),Dustin Pedroia,10576740,2B,3000,BOS@OAK 04/21/2018 09:05PM ET,BOS,0
,,,,,,,,,,,SS,Nick Ahmed (10576772),Nick Ahmed,10576772,SS,2900,SD@ARI 04/21/2018 08:10PM ET,ARI,6.5
,,,,,,,,,,,2B,Carlos Asuaje (10576778),Carlos Asuaje,10576778,2B,2900,SD@ARI 04/21/2018 08:10PM ET,SD,4.76
,,,,,,,,,,,C,Alex Avila (10576779),Alex Avila,10576779,C,2900,SD@ARI 04/21/2018 08:10PM ET,ARI,3.25
,,,,,,,,,,,C,Austin Hedges (10576781),Austin Hedges,10576781,C,2900,SD@ARI 04/21/2018 08:10PM ET,SD,4
,,,,,,,,,,,3B,Chase Headley (10576791),Chase Headley,10576791,3B,2900,SD@ARI 04/21/2018 08:10PM ET,SD,1.86
,,,,,,,,,,,3B,Ryan Flaherty (10576765),Ryan Flaherty,10576765,3B,2900,NYM@ATL 04/21/2018 07:10PM ET,ATL,8.76
,,,,,,,,,,,OF,Juan Lagares (10576790),Juan Lagares,10576790,OF,2900,NYM@ATL 04/21/2018 07:10PM ET,NYM,4.64
,,,,,,,,,,,OF,Preston Tucker (10576792),Preston Tucker,10576792,OF,2900,NYM@ATL 04/21/2018 07:10PM ET,ATL,7.21
,,,,,,,,,,,OF,Derek Fisher (10576766),Derek Fisher,10576766,OF,2900,HOU@CWS 04/21/2018 07:10PM ET,HOU,3.39
,,,,,,,,,,,OF,Adam Engel (10576773),Adam Engel,10576773,OF,2900,HOU@CWS 04/21/2018 07:10PM ET,CWS,3.33
,,,,,,,,,,,1B,J.D. Davis (10576793),J.D. Davis,10576793,1B,2900,HOU@CWS 04/21/2018 07:10PM ET,HOU,3.33
,,,,,,,,,,,C,Robinson Chirinos (10576763),Robinson Chirinos,10576763,C,2900,SEA@TEX 04/21/2018 08:05PM ET,TEX,4.88
,,,,,,,,,,,2B/SS,Jurickson Profar (10576782),Jurickson Profar,10576782,2B/SS,2900,SEA@TEX 04/21/2018 08:05PM ET,TEX,4.27
,,,,,,,,,,,1B,Ronald Guzman (10576789),Ronald Guzman,10576789,1B,2900,SEA@TEX 04/21/2018 08:05PM ET,TEX,7.33
,,,,,,,,,,,SS,Pat Valaika (10576795),Pat Valaika,10576795,SS,2900,CHC@COL 04/21/2018 08:10PM ET,COL,1.06
,,,,,,,,,,,OF,Cameron Maybin (10576774),Cameron Maybin,10576774,OF,2900,MIA@MIL 04/21/2018 07:10PM ET,MIA,4
,,,,,,,,,,,OF,Derek Dietrich (10576775),Derek Dietrich,10576775,OF,2900,MIA@MIL 04/21/2018 07:10PM ET,MIA,6.32
,,,,,,,,,,,C,Jett Bandy (10576780),Jett Bandy,10576780,C,2900,MIA@MIL 04/21/2018 07:10PM ET,MIL,4.58
,,,,,,,,,,,C,Matt Wieters (10576767),Matt Wieters,10576767,C,2900,WAS@LAD 04/21/2018 09:10PM ET,WAS,6.88
,,,,,,,,,,,1B/OF,Max Muncy (10576768),Max Muncy,10576768,1B/OF,2900,WAS@LAD 04/21/2018 09:10PM ET,LAD,7.67
,,,,,,,,,,,2B/3B,Wilmer Difo (10576776),Wilmer Difo,10576776,2B/3B,2900,WAS@LAD 04/21/2018 09:10PM ET,WAS,4.5
,,,,,,,,,,,3B,Pablo Sandoval (10576784),Pablo Sandoval,10576784,3B,2900,SF@LAA 04/21/2018 09:07PM ET,SF,2.69
,,,,,,,,,,,SS,Brandon Crawford (10576785),Brandon Crawford,10576785,SS,2900,SF@LAA 04/21/2018 09:07PM ET,SF,4.29
,,,,,,,,,,,1B,Chris Shaw (10576794),Chris Shaw,10576794,1B,2900,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,SS,Franklin Barreto (10576764),Franklin Barreto,10576764,SS,2900,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,2B/SS,Brock Holt (10576770),Brock Holt,10576770,2B/SS,2900,BOS@OAK 04/21/2018 09:05PM ET,BOS,5.67
,,,,,,,,,,,3B/SS,Tzu-Wei Lin (10576786),Tzu-Wei Lin,10576786,3B/SS,2900,BOS@OAK 04/21/2018 09:05PM ET,BOS,4.86
,,,,,,,,,,,OF,Dustin Fowler (10576788),Dustin Fowler,10576788,OF,2900,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,OF,Alex Dickerson (10576802),Alex Dickerson,10576802,OF,2800,SD@ARI 04/21/2018 08:10PM ET,SD,0
,,,,,,,,,,,OF,Daniel Robertson (10576803),Daniel Robertson,10576803,OF,2800,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,OF,Travis Jankowski (10576806),Travis Jankowski,10576806,OF,2800,SD@ARI 04/21/2018 08:10PM ET,SD,0
,,,,,,,,,,,C,Travis d'Arnaud (10576797),Travis d'Arnaud,10576797,C,2800,NYM@ATL 04/21/2018 07:10PM ET,NYM,6.5
,,,,,,,,,,,OF,Lane Adams (10576798),Lane Adams,10576798,OF,2800,NYM@ATL 04/21/2018 07:10PM ET,ATL,3
,,,,,,,,,,,2B/3B,T.J. Rivera (10576799),T.J. Rivera,10576799,2B/3B,2800,NYM@ATL 04/21/2018 07:10PM ET,NYM,0
,,,,,,,,,,,C,Kevin Plawecki (10576804),Kevin Plawecki,10576804,C,2800,NYM@ATL 04/21/2018 07:10PM ET,NYM,5.57
,,,,,,,,,,,C,Tyler Flowers (10576808),Tyler Flowers,10576808,C,2800,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,OF,Leury Garcia (10576801),Leury Garcia,10576801,OF,2800,HOU@CWS 04/21/2018 07:10PM ET,CWS,5.42
,,,,,,,,,,,OF,Ryan Cordell (10576805),Ryan Cordell,10576805,OF,2800,HOU@CWS 04/21/2018 07:10PM ET,CWS,0
,,,,,,,,,,,C,Cameron Rupp (10576796),Cameron Rupp,10576796,C,2800,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,OF,Drew Robinson (10576809),Drew Robinson,10576809,OF,2800,SEA@TEX 04/21/2018 08:05PM ET,TEX,4.71
,,,,,,,,,,,OF,Mike Tauchman (10576817),Mike Tauchman,10576817,OF,2800,CHC@COL 04/21/2018 08:10PM ET,COL,0.5
,,,,,,,,,,,OF/SS,Mike Freeman (10576818),Mike Freeman,10576818,SS/OF,2800,CHC@COL 04/21/2018 08:10PM ET,CHC,0
,,,,,,,,,,,2B/3B,Tommy La Stella (10576820),Tommy La Stella,10576820,2B/3B,2800,CHC@COL 04/21/2018 08:10PM ET,CHC,2.62
,,,,,,,,,,,SS,Miguel Rojas (10576807),Miguel Rojas,10576807,SS,2800,MIA@MIL 04/21/2018 07:10PM ET,MIA,6.26
,,,,,,,,,,,2B,Chase Utley (10576810),Chase Utley,10576810,2B,2800,WAS@LAD 04/21/2018 09:10PM ET,LAD,6.93
,,,,,,,,,,,C,Pedro Severino (10576811),Pedro Severino,10576811,C,2800,WAS@LAD 04/21/2018 09:10PM ET,WAS,5.92
,,,,,,,,,,,OF,Jabari Blash (10576815),Jabari Blash,10576815,OF,2800,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,SS,Jorge Mateo (10576812),Jorge Mateo,10576812,SS,2800,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,1B/OF,Mark Canha (10576813),Mark Canha,10576813,1B/OF,2800,BOS@OAK 04/21/2018 09:05PM ET,OAK,9.62
,,,,,,,,,,,C,Bruce Maxwell (10576816),Bruce Maxwell,10576816,C,2800,BOS@OAK 04/21/2018 09:05PM ET,OAK,5
,,,,,,,,,,,OF,Jeremy Hazelbaker (10576832),Jeremy Hazelbaker,10576832,OF,2700,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,OF,Matt Szczur (10576837),Matt Szczur,10576837,OF,2700,SD@ARI 04/21/2018 08:10PM ET,SD,2
,,,,,,,,,,,OF,Trayce Thompson (10576828),Trayce Thompson,10576828,OF,2700,HOU@CWS 04/21/2018 07:10PM ET,CWS,1.25
,,,,,,,,,,,OF,Eloy Jimenez (10576830),Eloy Jimenez,10576830,OF,2700,HOU@CWS 04/21/2018 07:10PM ET,CWS,0
,,,,,,,,,,,C,Kevan Smith (10576833),Kevan Smith,10576833,C,2700,HOU@CWS 04/21/2018 07:10PM ET,CWS,0
,,,,,,,,,,,OF,Jayson Werth (10576823),Jayson Werth,10576823,OF,2700,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,3B/SS,Taylor Motter (10576824),Taylor Motter,10576824,3B/SS,2700,SEA@TEX 04/21/2018 08:05PM ET,SEA,3.62
,,,,,,,,,,,C,Mike Marjama (10576826),Mike Marjama,10576826,C,2700,SEA@TEX 04/21/2018 08:05PM ET,SEA,2.1
,,,,,,,,,,,C,David Freitas (10576834),David Freitas,10576834,C,2700,SEA@TEX 04/21/2018 08:05PM ET,SEA,4.36
,,,,,,,,,,,2B/3B,Gordon Beckham (10576838),Gordon Beckham,10576838,2B/3B,2700,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,OF,Ryan Rua (10576845),Ryan Rua,10576845,OF,2700,SEA@TEX 04/21/2018 08:05PM ET,TEX,3.38
,,,,,,,,,,,C,Tom Murphy (10576848),Tom Murphy,10576848,C,2700,CHC@COL 04/21/2018 08:10PM ET,COL,0
,,,,,,,,,,,OF,Mark Zagunis (10576849),Mark Zagunis,10576849,OF,2700,CHC@COL 04/21/2018 08:10PM ET,CHC,0
,,,,,,,,,,,OF,Raimel Tapia (10576850),Raimel Tapia,10576850,OF,2700,CHC@COL 04/21/2018 08:10PM ET,COL,0
,,,,,,,,,,,C,Victor Caratini (10576851),Victor Caratini,10576851,C,2700,CHC@COL 04/21/2018 08:10PM ET,CHC,4.56
,,,,,,,,,,,C,Tony Wolters (10576852),Tony Wolters,10576852,C,2700,CHC@COL 04/21/2018 08:10PM ET,COL,2.78
,,,,,,,,,,,C,Chris Gimenez (10576853),Chris Gimenez,10576853,C,2700,CHC@COL 04/21/2018 08:10PM ET,CHC,0
,,,,,,,,,,,OF,Lewis Brinson (10576829),Lewis Brinson,10576829,OF,2700,MIA@MIL 04/21/2018 07:10PM ET,MIA,4.17
,,,,,,,,,,,2B/SS,Eric Sogard (10576840),Eric Sogard,10576840,2B/SS,2700,MIA@MIL 04/21/2018 07:10PM ET,MIL,1.58
,,,,,,,,,,,OF,Steven Duggar (10576827),Steven Duggar,10576827,OF,2700,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,OF,Austin Jackson (10576842),Austin Jackson,10576842,OF,2700,SF@LAA 04/21/2018 09:07PM ET,SF,4.62
,,,,,,,,,,,OF,Gorkys Hernandez (10576844),Gorkys Hernandez,10576844,OF,2700,SF@LAA 04/21/2018 09:07PM ET,SF,2.93
,,,,,,,,,,,OF,Chris Young (10576846),Chris Young,10576846,OF,2700,SF@LAA 04/21/2018 09:07PM ET,LAA,2.9
,,,,,,,,,,,C,Martin Maldonado (10576847),Martin Maldonado,10576847,C,2700,SF@LAA 04/21/2018 09:07PM ET,LAA,4.4
